Train Index,Test Index,Hash
48541,5681,6462fc4a7d2c7e9f78df987be95bd7dc9056ac9620fe5074843c67baa8c59030
48544,6581,218624c6d645acdd6a39e74a929869cd9c0725e8436139603adf63edc1e3b12d
48551,7666,a4ee8022dcd4300a65cbfbd3d8cb4245c59e8013779e11bf5f40788cdee90a4a
48559,5722,2a0b36ecc82cdc46e647c7c4d5f9720fae04d20ff42f1c15cb62dcaad5a15f55
48560,700,98178d23a7d8ff16a3f634e714d055b50ed8985235d164722f4d23c22a57f922
48561,2683,0508bb59a62fea195e525158e21150a079341ded7716f09ea737c08127935912
48576,6814,ac2b3b6dc4b9812ed3c1e9b18e20a615f31e19f074b7f0bae67a77f251fe61eb
48584,4631,332a9d4df4f584f7cdc1709637630df909478cf8e4801d208d121562664d0c3c
48595,4565,81f2ef0806a65ca621aa55a9d90df713d020e5af6c6c348e6371f0645c2656f4
48603,1548,1f48678190c48aab975973bec7b1a5797fc93517b3da3488b803a06999651143
48647,1496,7fde988add8473efc62dc2cebbdbcecc417533c46588d7307a69050062beebc0
48675,6015,638b5b159e98ed06836a34a1309095db797fd7433c63741de067a4f5747c4811
48698,82,692260e6d92df186e436228340949c5b5763d1c906c70e1a36eda27650b54275
48706,2953,a4ec24254bf15905e337dc53617cd833f86a612a08057ba38c2277f282a0057f
48712,3480,73209fb83d586752848228b2f40d334dbf38fc51148fb3a9b0575636de913627
48733,7816,b03fa366ff368663f0ea1df0efddb82f32e537105902c8810159b1533b378d02
48759,7447,b0b4ff7f4c86a81ba41ea5c9882c83e4f77704dfc406b14c66793c86d49743a8
48768,7267,8aa0e9692e37cfdd0394149b327bf6f43d7aa37183a83c3dc88acff9bdad15fe
48777,3973,3ba7a6817fbfe4a9a1984e74a94da13c9b33fb3f5d07717e5518ad2ead7ca769
48778,800,d318ffaf1034872e7655415ca1fd827c6d1aa97139bb5495014be22ac4cbc494
48790,4815,84dd8c660fc46c70955cd1008367a8f0b211276ece9da526c1d482086558ddd4
48795,6439,74199d0a91edc3ee4d53da1b64b86c3ad6e6d38bfc62f2a188aac07568a2882b
48806,7952,d7da1f859bebc246cf7c127770159524152e03ed37c0bb2947b2c1ae9e5447aa
48837,622,ed6b13e394d4264b78f5c999f370e54aba2d294c801451121c3c9d814254b1b9
48855,7379,df78c77d591112117e454bc5c46681360d8b755d1884ea08d76d200c52673d5e
48872,7490,1015e895610187df98a514d0b47bf020f010c3a0ed7566ff0fcb57cddaf2dd70
48881,6955,360d8057174a5f3c264091028fa4bc848d204333c6a2d0d07461065aaac45928
48883,6258,545a2f00aa3cc45e8cfc4697b032d827de9d7e29f9b8199f60376d811da20b12
48888,6708,155179db9daf8186d69071d846762df0f302e9465d6339d0e712483c5cfab335
48894,4529,e9e35036ae4aa5946403fa280046f530f73eed5599cee6db79c185ad9c297705
48903,3756,9975739573c4cc91b97b4f3154a7f8189243a4d630ec9d37e4218aa82b4a3c7f
48909,440,229729d250f8b58d51054252666bb7bc284c3871b09673a663026d8847d4edd8
48913,591,79430500d53b096261fc8db5bbd4197302ffb831d426dac8b32061a60c393431
48926,4249,7268762a2af71c4dfeadeeb5b4ce9a3ecb2ae93fbac9c73bf8e95e1ee98b8b7d
48930,191,5b1561cf4b58c9c6b949a6878ec6e946ca8567927ce2aeac0575004911984090
48941,6295,7ca0dbdc995494a90af551ed95025d579eedab0b8feef6af2377c00b599dc748
48945,3903,25ad6d3e60a37b321a77afbf0ab859b89afeb53ed25c0234ef2ee9839bf07036
48946,5153,f61cea871aca5c6cb96cf12070f2869c80d77e98cfbc13c716054a6f89133ff2
48973,6297,b8f3f72eb19ed3a0e55abc433eda5187d6a6a346cce345bf9fe20bfdfec6a298
48987,1327,6f983d1b05a895269aeb4ffcf7e7ec314ef2b13aee52b81656421169280abe6f
48990,4679,d41e0ea6541cc87904c0f1cc895504c9429b08a5ee32e195c77dc39b5e99219f
49023,2593,73e473614c161b4c304aa6c06067ca62ac9df94082a0dfad4048e8717dc3f9a2
49028,7460,2d0ae93bf085c07b68da03adde9f7075614e5a5fe6b7f97d16d7e45191de71af
49032,2634,16393b11ee7ca45b52acb9fafdd174e68a449ce20c35c29721d3d47586f4e10e
49048,727,c7b56cdc1c14c36e61b62608f5623817b083a221bd92222522a3a0fd43c2e194
49054,6576,964cff0801ab3c80c3a5b165598a087a9dd23091c8e43f203daf75f220660f1e
49075,2599,b68a6f749b233d39d25ed94b818f86e801fcc38b4e5293f146bea5044d14d143
49141,7866,889a813946010f6954e7172ae0927bb3c24452df729dbcc56ab993da703db901
49153,1286,05001f1d6bbdce27c0931d8f2c480e52d10234b7b46152359eb5b1c1f5d8730d
49155,1372,0d602a27ab807f905ac6c5d13f18bb88a4d4b93a49b4242ccb6b2fe16076385c
49162,237,fb5dc132234ebacfe5f4a0c6adf8d040ab48fba88ba48b7fd55724631bdb3002
49175,4447,415aa5b74c8c5c82f277be77fe90a9425197c2f0527e0d4b62d9e10b2cf181c4
49178,6020,55d00b05788486e45752de307dc9d81c2c1618dbfa49ce5420884c11b62a5cc3
49206,5467,253028bdd22c86e06d28549fd0cef7c559b436306619c4d2327730e6b47a0d0f
49230,6211,d617dceed35aaa84dd83921a44837b7178f4ce344fdf37499a33d64cd7f506af
49264,1451,12398296e7cd7271f710354b13440b1854632801b30c06e237aeef8ae61ff2bc
49294,1986,b6be70b434c9092b2f36a7c7e49795471e55bb6cee30477b197915a2777d350c
49297,81,9ad790d2edcc27a71c720b3b4726cab6c9f9378c4a1933d72b8076dac5c002a6
49314,4473,d73afc7cf190f1d9983a64127342004d58720fc161205fb252deb94cc7b0fa6a
49336,6859,cf9e3e49ff71b2ce9dae05490d7cc81743cf4576f514e04f21033e5b24d3ba76
49343,5571,b7063e1f936667eb03a3f3748f2c0654c463543a58e2b5a3714dc64a3617dd68
49349,4323,2550377c62528c3cd9cc344f690d02fad096ba3bae314c2bc3089e1f1ea25c94
49351,7796,688b9980d894b9151415fc948786830fff1e6b68450b57007c8900defc57e8b1
49376,1069,06258a7a1c2ad22b9b99afeea0ffe8c333509ad6009fa828c62e4f7d86b99809
49391,6744,53d58b8129bec3927c5a82a7fee3002f6b6bb7a8bb8aeefd920998c6fd68c9b0
49421,947,5d13ca28d38e6837d52a19764d6a519e1e2e9c4b662fb044c4101bd0537f69e8
49431,3565,df580b8f0a1a12373df4c62947525ce7a10edf6d843ee762d682e374a69ecb68
49437,528,f2f7ddfc1750a86a29b734387c5cd6ad4e61826b917612f533ae801aa860bf82
49464,6196,7870deef74630a27280dae3e102cb6841c281230edf19574441ffb4bdaf0a947
49507,1996,db02cf87bd4e001f7eeb560dc7e675b193f8c1cbeabe6c99ecd5a35641fefa32
49511,7049,5bc0f5dd0e7d059bba0d35abe6b6bcda2afd925acf1f4c10f7e5d24ff7a91660
49523,93,9d5484d6b0dc9bb2ba51ec51ffb6f046eb9f6be72217fc46f0fbfd40f4a33b5e
49542,7773,30c402299337453324f1f78564df0830b44d48a9617a094f94cfe6adccd0b204
49583,29,8251b001bd031fd9771c557d35c707f217648b7428de850b692dc04165c38298
49601,1402,caf9e60679c45cce942ecb376ce9e62c4360ed676b4eab21e457ddd9ddfec8c8
49615,923,31427f9b6e504dc4f2dc5a18b69de725cf5a39781410af9163f9e9e8670a8a67
49622,4163,b068eb25b54f4cb7f1fa742a5dab008f1678ee9e16649c61d4886633167c9c08
49628,4536,cc80789c51b90edae6b4c91c47676b4dadd1c2baa94d712017d4c22e021e0c45
49636,2818,8d6a6ae9841e3349a5d5413a28a91e1919a8d2677be43b16497ada0c54ff5fab
49637,3097,c90977ebf87f130a5f3383d409581bccb15781fd8559819f19619e4ba8a99cfc
49643,5967,723cebf25cd95befdfac72f6224af3dd2f40fa2e1e7a9559d131d29578e45f74
49653,5555,c5ef3e8ce554344c6127adacc2f0c62bed3ef85cdb49bcba06370330362dfa9a
49667,657,5b3c6dbcacc822097d51bd3cdca40640846221734b3e035215fad20aae2b8cd9
49669,246,01245f984c49f1649a853bad9d04ac37533bf70c37d3043c5f684c8161384752
49679,844,ec8c335f77f872adbbcfe434bd2644b05e91a9530850602d71b8954e59ae92fc
49715,604,fe45824ad22aa8faf121124a9afe23983a7de78c8c19009c81a22d8f12e86094
49733,7326,d365636bb95962b068dc938a4349e43ee2b65b723a0d522ca9faf2343909bef3
49735,4540,1ca84b631991724fab8a0315d49c53a0110401b3344336e42c1da202ce02db56
49757,2290,7cbea28592cf1427cc40b554a6014da49ec5fe10c4bcc20e525ee3af102674cb
49759,5602,b46506d340a450269b00758dc80d3627eafe4de4fbed8d847b699c7385f06c56
49768,1308,5760cb76a7a45f66742a20bd652943b29d3a77e51402664957aada883b2fae84
49787,2720,403f3358e1adc7813b20af76af63d429e26a639c1e16d5628df0e33ea7558e87
49797,4142,920666899317f8065bdefc4e4903a079a567de811c897b8665470ad7da206fd3
49807,1421,56c94830fe64b097d70022ff651d79708498b3e8d3f2d6a8f753c3378efc1891
49818,3872,a3c65af69058c5472d0b73f41e78d99e36ad89825aef58375075cc0843739a4f
49825,2026,70712d8ac55b42e45910dc4f60500ea4861f614d95427308976e2fada18cd55e
49831,1698,cfe146ac33237d9fe8452e627e4bf838887cfab8fa2654de861a66f48861541e
49871,5492,196594c8e42750287c08013ebef7c7bee2cb370b69802591433910f5494ded12
49879,4412,2e119550ebd55dba223cb5d4765caf2974167194887693c1b75c459327a547ed
49880,4399,e2f55437f7598c419b4cc428b3698fefac4878b5551b8329a74b8f793863a910
49892,2071,7437a2e2a2ea2d76c676599b9285f9558e4485ae897d0e04c82965293293b4d1
49893,5944,90bd95ce4e08ef80afa9f6ec567d2240ac37c38dce4fa954361463edf88c0c44
49910,6778,56d9b359ac7e52de7eb49565cbf51c8e3f865cdbee25de9aa1dfaca0f75cf85c
49933,6013,2b9e03f9ef41adea7b988f5480b9f25614b04f5502547d2d40721f6b97fbe8e0
49944,1427,c0b1833b2b007589aaa9a8a3d3f39301b4bd69a37a42600f9a02f7cce1cb3c4b
49954,3050,e005070145bdb3540ec83d8e878f079794478fd0afade8c5a46bc19a48f8e589
49956,7481,33c6ff886422ebfe841d9137fa789d5964766e5b14975ca926dc1daa18317385
49957,7537,9c7a0deb7ba36fc4a173e054388f6277f07805aff27381998261f983c51f0a0e
49972,2510,5771898cd95df12ff74d6d79d6aadb526050862ecba5460ef7760c3bf452f859
49977,7089,b137f38b3f53f114125d8412539bedd5efb8cedcd8fa976615992c4d367c7116
49978,3961,4a8dd7995a39531ee5211d0e839d7890b3f0890951a8f9dcab5798547b38e77b
49980,4235,1cde00b6a7ec59a2f4428699976cd4a32cf1c45f8bb0fd7a05208696f41c73f0
49982,1774,2619a803d49fa1816c568f3e3963af08c5e81fa3aa279a35305d45cc22a170a6
49987,4232,dd7cf4c08edbd3035da48beaee18659df464c9f69f7de32988a15ae6266a129b
49989,913,7c245e992ff1b08de0420f08acbee7018adcaf4126e7200cc5830c87f4f6ffd5
50001,6076,1fffaa03eb79bc8f4e3018faac429c15f8f8b069e073e1549fd8e507f21d3893
50011,6568,b62ecec3e2c6166c457b0eb8defa4c908ae2aef21a8be842f433f4860eea2179
50027,4800,f6196b3199a0c67139408dc96b685dea43b2cbb7d6f8f1f49816846252214190
50036,5015,14e1510bc119626ed02bca0fb9b5951407c94212c33b67f6a62702a18049042e
50041,5213,c351b9be8f020a982cfbc433d4d1d241417eda0d69520c5517124314db6c40c5
50063,7133,1d57e1e90d02d4f4feb1f13135f18cef82126e8cbc43f74a22d4ac538416d8cb
50066,5919,7cb36ddbf74cfe3eba7284f4e180785cdfc57379daa035a0701b60fcf642843a
50070,7934,b80bd27259848b498560bd2e95ea355a342fa05d81e26d3f0ce6bebf33ff555f
50072,1952,62f21760bd671e7de19156eadb2d5dd8aa465d440ed21e29b624e6dfe8c54ce2
50079,1242,b67b7257858e41ce79bd443be5c320dad54d68f7c986c4c754b2a1032a995566
50091,7849,309657df3f1801b01659496c2f39e81999c1c466826cc874f26604ad2f2440a6
50117,521,89e3ba6c55d3cede85da526a9327404b239b88655487db2a8b02b34695ba2740
50130,2656,4271ec928068849c3dab51b2e382c8793b89caf510d036f172410161a826ebaf
50147,2729,2ee00de0bb95e58880e6901ecb7373e73ea2e325d5e31a19d75f609c354d42e8
50163,6620,7c53debca2dded7136492a8258890fd12dd398c609b99fe5d2ccb2716315325d
50169,783,ac9df6939793e0307d2111b8d23b34ea6a5e47eee3844a1cb3415a44c3d7bd6c
50171,2875,34c430efaffdeda09d586fd0695144ccb10f4863d6562200e24999df6ad2e7ac
50217,5262,50a9eb70cf6c643f8087fbfe647491e3f337e9d8dfea4cd0a1c5bb30875b206a
50242,6949,e07943f8f824ac6e0841ce8cb4fa9b6f2aea7265ea22c3c1cf3f90fae1d36217
50256,2360,412ea10e0d8c28fd6ac815f2b4e03205ea6486ec3edf1286c4034cc0830e4fff
50266,6131,e85c0ca9e5473bb48c782fe3f6847d19f629f3f7764a8377212985a22ef16f02
50301,189,9fef1cbec9539c6aef5c723e6e0efe7cdfba3fcdfe2c9919a45ba673b1ab921c
50303,3658,6db5cdc9796dc8082ac9d67f2324fac1aefce8602883e60d7d532c6fd18200dc
50325,3679,d31c1731bf1114a6b6d4493d2a169c11b23a4cccc8014eafe42228408ac9bae2
50330,3277,6a01f687761f17ebb93eb4f2c4cd0eaf57aa0b05eaa09b01f26aad6657c207ab
50343,6679,a2ec772180de9a0db64cc457083eb222cea781c767798d9074ae32ba0017d02e
50350,7029,e2eee8e97197da927aaf09d398a3fa8eaefd8be36488fa751c55d5bdc0774018
50371,5940,6de2ec1f73a8b3e0465b20f064ff92902f20e152122a1d08fa4ed1be3b950757
50399,4478,12c75bb7b37caf0db28e0a78fc3ae586fb625d6bb3f8eb004b84870a312b26ba
50426,7095,43f9baf324cf1ccdc197fb0c52067b7fa718c6e5bd5fd69354d496ffa185d8cd
50456,1855,587a2704684266d43a4338879d3ba87bda731bba9004944713a0ed869328f2b2
50478,6846,d33c3ec02bd1883b5c17cf28ba587976503cb46eb76fdc37dcc880de77acbb24
50487,5085,7135b93f7d839c045102452ce1f6b99017a48fb4daa6859dc89b6d498a37ae48
50514,3533,fa33d9578a2c49c959d2361349095ad9ec796cda0d3f6d8b808499728b5c73eb
50522,207,7b3afc05ec0bed0f6816818d9b1789ae7904284b5b8fd99bf29561d79858f499
50566,4332,10c008dd91ef92b14686208f2b1f89f0e243237da0c08090fc4faab9f54e1025
50567,2831,c42bdcd0ea069412383f911c0cc98b4aa8839a1932ac1eb042982238209ae450
50588,6911,0dff47d27e56ad28554260a7b8b180699e07d10128079a84159f17e402bf6861
50598,7506,d44e2e017135325af291e440feed5451fdde087bc3a48faae9910c8574896faf
50599,3827,25ec5fec33a7b8788d479520e5299818f146e104c2a221f02c70ebf4abd6339d
50701,3108,d1263f3b645bafc84372f6578e3a56dd231540d2a63c5ed335ef675694d9aedd
50713,3804,9db6f89c03ac366a209230667c43ca0e72811ada3c33f63ae0ae11a2043f6332
50728,6546,4db135cf7584bb8d319651cc0f6a658035fc2bd87aaa5eaa759de733a6710ac3
50747,6425,efe5aa478fe6c6ced0fa1d28361d1ad2c98cbab6cd4a99b6f8f06619a1a75aae
50750,3526,af7a99a7c74769da5e766d85bfcf7fa326fc27e2e3fd4f0807cbbbab371f860c
50753,5214,d6b0b4949073ad26e20993442fa09b15bb99cead6a6a06a7a1513b596c63914e
50780,7108,b1a2d75436bdf264a4c54541c9ba9f644e2e43294d9f5d0d80d6d1e0e2b1b3e1
50788,5211,43e682bb355a22c0090207c43e91e41e279d851e28a0181f787531cf4af61371
50791,2842,25aaf78aa1e166b4d04816547581e2e34ada06a3b2ce965726a9506ff5dd9289
50792,5691,9a93a10e21f69ec0c21fc5066523d7eba03a879e4b6e92210cf716a4d588b6f6
50803,2757,8bd941f078e4aafcb5e6f6333936c2f1082cd72d27a260331f76574bea2f6c9b
50808,3680,47fbdbdfa6785aa66493f9c0b5f82dec668afe766ece5208fa35fa9484cc27d4
50867,2676,68fd01179687438b3e3060e17b6fe650dc7c1c3deb16c0c7d8fa3ee5a02a92b4
50874,876,8443863b30681e7f93fc8f75158ce8c846e496c04b1319019ebe5791f52dff42
50881,1860,5cd9200743ffc586849834994f676b51ebd013a55c5427971a9b1a162d4cdc60
50887,2961,5aa2d117b3b2362c3709295806b02100b11eb6a40fceb8e348a22c500f3e32dd
50890,678,a88a5de2bf212295de4acc764be18b826f5589a7b43e4150f2f16f9d19da5fbf
50892,5241,33e93ec9043682e151f2109de8765b02c4edab78738b342bc43c807f86e6552c
50935,519,7e53ad0d75621b32dc53755a0c1a4797358221b7dda58fb84cb9f7bbca842590
50937,1598,f3b6219ead8a238b884ef2e9afe1e8b576f7f1d606241fb9aa59968e634968a8
50950,7371,72f4c34b382debb9a3af2ce7103cd83dcded010c8ea4e8b66939caf0eb98c6b7
50967,92,4498bd09be27fb644eb95cf0514fee3a0e9f3f33f8db2258aa1a61f404a4b2ce
50990,6081,ff311f1482f9b2d75f037de4f41dade0f604a2e31dc54e5d571351cca0826fdb
51026,2876,ac8f7736b252f1a71f84d4fd42aa920d01dd1b34eb965198bc7d90e6b5438b76
51028,0,a6abd7eef5416631750cbeb9802edf1b8a29753e3f1135d7decdddb8e52305c3
51041,4450,6f020515103dd5f17707bdfe972dd5ac3916061af34fe9e394281085c2b24ebb
51053,4843,87c750fd5adcc5ffa90ff1660ccebc17dfecc665d3a4acdda8d745fb9b17db79
51065,7182,92a7a738d93405e88a46e939970966c6f5f9206473e15fdcc31db9519bcbe85f
51070,5924,49200e46b1c6824dca680b5d17c366fdafccaf3041009787464b0d0396d509de
51083,880,a659650390749a6e4f58c65b122cc457e32536175b048515937c6d51587ebec6
51087,7697,47abab9b7c72bdd0de1fb5b960dc223f3dc3f4ea1ce8076df1742e856b37e48d
51110,5256,1d7bd45716b2bd1db39353a5f35dd4d2c421dbe18154b26251e709469432f7bc
51113,6178,c4ce43472ef7089b28175f535e11100c69643765aabe049616efb93cd8866749
51132,5855,ac4095ad857123cf648e22d6d844d03b59e330b79edc204ce2693268cdfff47b
51137,1947,2977923d9c46c21b2f45329e6a40ed8c10f25909fe109728534d520dd7079177
51145,187,117cc64df1689072b2e72a5a67b99a19a1f9a90fe787028622140daca46d7071
51162,1905,a9d65dd6a3db7cc2547d89e52d4c41ad522a482ea56410fd845b954db180439c
51171,7967,cc96ca2cbdca185ae4a40447085cd3a3f45e5c79a303490813ce5c4824cb09a6
51172,2016,3cb9a0c10122dde953fc540bace8c5a8ac6ef161eb291e1f6d7beadd3c79dcb5
51176,6796,a1f89e71bb08d767c95709bca38363d7c112a0fa6cd1ce625dd38d563c7c6437
51189,6362,3d8f4ac82bb3c131ac6819ee4459875dc1d7839106fb157a857591ca928ca3de
51206,2406,1bb2adfdd6b4526f323240dde0f7860805c7242974fdff9aebdd6849b5297734
51211,1038,aa5b7d13c81a335906ed7049036782bd5261fb36252e13bd646b61174ddacb3e
51218,3348,f8d1ed38c889b8f7fd9a4a608f6c47356372f8842dfd5a2159ca0ff4cfc0c581
51235,5183,1a84879b27267ba2935fdf748609a4880d91b91a5236f56a5416354ee8bb28dd
51237,6964,4894338c8e7bca449621e69855b40a6defd8fd37a685727fe154efb8af1a3e8d
51269,7387,c9e605bea055954ac5f098b7b73b8651133577c0d3fd05cf07c5c58231fb1efc
51271,2965,ac2fb5de8f0fc97251b7e0a8e044569fb3cc1e867d3e641acd799a377cf62e21
51286,2029,109018a563a9f2292155e7b47dbed7c3e21ec5404b2ac0fd8ef941ff3e304b6a
51296,5143,5c15dfb87522d2b0a553917aad00811fab2645880aafd14a643c55aa7f4b3547
51304,1173,4b7c0a3ac089387e76498229b656ba905ee274184ee4eecfdd51a75a62bfe0e9
51334,5272,7ebc7475aa72305297a42cd877fa2842cef1baa769e952d56710dc0d0555a6d7
51388,1,13b9759639d2ab3a9a5128a68284b86b59ec6cc8bda53367fb7b087be8da9902
51389,4459,9377618fd2e608138466c851b66f0b78da0a938467519ab24d4374ff146d7e90
51410,7011,ac3bb57995432218e2190778491329ae77c380f50f263e77d0ae880c2b72bd74
51412,339,3e93aa60bf87535015d84419e033a30628c119209d7d9f1b208fdb7aa0834442
51440,2817,87f520774d33bdc6a26eb2ccae02b5e3411d1c04e05f2ea04596de606da7256e
51450,6710,b5896733e0d598fba30fc29c27efd77dace59b5b4c507bd51a60b1a7ba3de6ab
51454,1207,cda0261880525fc2126cbd9857d944d50b609708977398a27a0dd415079020dc
51464,1453,d39d7db4f2d3af7d5a1a0e2f78f6f811444ea49ad56604073765858acf85c2c7
51479,1985,3fee426fbc165e9f97bce5747abc439fb4ffc69d5cdd93bd96cb91b2c8d9b2fe
51495,1234,89fecd63ea23087b2bb1e206d4f2e65896468e577162266dcef9efee09428db4
51498,2926,0f0e3769600c1a4f499e18b3ba26d0f1796cf21bd0b5adae559234685ca802c9
51506,6241,4c281d866f32a74af966023f55632423c66f02ac2f12e7a1ee87e57cd611f5ca
51522,1797,31450d795aa8243cca5af96cd4e78d0ce14931f9bbafa9c8073b01bb00aae6bd
51532,7938,bfe49f2376d5bbf4ddb59a11b78d8a067d2c927d53b6b8e4bc8ed43952526f5e
51536,6554,d5840c9279209f9ab13b5567a353ed38824fd64a460587b00be3910ec58df084
51574,7062,f51ffb430bac9dcbe9281551e2f2c419e41878bec1eb2e563bcb3dd7917693fc
51611,3255,aab986b93de5a50ac6ecb4ddb516a96ffc79cd0e4f485336b384430ecba09187
51617,6505,ca971232829aa1f401871128fb23a8d760f5b1be43f7bcc560a8f366275e0289
51619,1171,0a4d2cb1bd4bcb7527b8f7cbad14cf7f4bccf093ea61d73e824d2406530490b5
51626,7072,d75abc7e087447d7eed33b05ce20d6d3ddb88e71d527d4582f7d8bce0cefbf5f
51628,4407,bca45dbbc07c8a89328725e56b767cb008e2aa48531593fcf135f635e75cc9e4
51659,1003,3e76b5a9debf34fb21b0c1acdc9442155ec876109e88b1c42bd8eb564f1fe802
51670,1114,6a87c074db005bf37fbf4e4296272e4d643e2745d89bc80fdfe9c5d672105d26
51737,7230,766ccfb6976caed864570e1b6d7e25c2a7efe1dfa2aa9ab9315277ae676c115e
51781,3331,59bb0b5b776b4dc78947e31c514f9359ca3d5aea565aaabc8e2b5900d66ba68c
51796,3477,c80b2d85f5af2a797481c009a700409274051a47c189b46d7f722307143325b9
51801,2476,2518c46c2c5fc811c2a021ea0110b1d9f8115f391479fa37f6a95ee1acb9401d
51815,946,dd41b84854198402c9bd7279a15a65967e7e9b766d1e46cba0189dfe42c456e1
51844,7603,6c6d1e2636f201354c287ea6e92f21f074309cdfc3dcad6d185fbfb75dc20db2
51855,3568,1edde7e7a7310d90a609f0959485de911cc56c031733d9d64e1eecec19fa779b
51856,19,73f544921e7031878927659c0f8a1e03297b47bde18a27eea4f92eeeed0068a5
51871,2467,57e84700327c1fe7ebe972e92497a7c2121bc9c500c21b4432343a71f421704b
51878,580,0e21e0c588823a2bc9150b24d6b8f346cfff1a299a26c0d4a29b4131508bdfa0
51881,6482,17846d2ed776c5916b71afa9e28cdbf370d71581b558c84d5f5f1490682c71ce
51897,2113,48d7c8759e423b8adcaf8d1d13458035ace5910233a8861fdcdb6e935b3dc192
51906,6232,dedd18c4230e8aab95370f214c16dd155447160c99ccd84e130151a11e5aa700
51911,469,962d97df67eea5bf0c4efa2c45221099e4de954625bc213a0f7e60bf8fda4aed
51912,4024,186d6a93daf601668627d0f5d0e8b7fb8cae1881132be1e06c2aa8f02a8d6647
51931,5581,b27be1d6a9d3a09de19e963e4c67a9f9df749b6a5987fc0daa4b002c9b385c2e
51932,5750,10d5502af2743e0a83e7fde5635a098b0cbb9e0a72699249de8a8997b787eec7
51959,3566,bfd285074f6539280647cb5d90d8a6d701052b43706dd23678e4dba85dcd7ef5
51962,6827,aa05cfe4e80aa55e0489331b20a3f04fdd058efb14e2f642bc2fb42fcc4ed786
51970,2396,0a2a438852e21aefe3e63b7055a71a97454fee69df6013248c01a3842ba38b6f
51987,2787,5d2196077cf156835b28f201f712fc66e62c69fd1ef5662bd3f1d3e9a594d0d3
51993,3427,8c0b1cf1c78626ea7b5b2b60644d3e9b91c4de9c58f445a9ae7a7d1822f0a56d
51997,2608,87c97bca1bba5063fcb707d028a85e06c756797d895a68b34279a2187951284d
52019,4219,0c994bcfff737064c97de2219beebfdfc8b5b2f20c34097e12f0f8d1a9f3cb46
52033,6896,7243620daaf9abd8b0d7f076fedcfd5fea5119e6c7fdf1a2a8d6852f8481f30d
52037,4951,ca7d0a798176cbcb919c6b83186ef7430d18e3789c92e49dae2ba3b69b2f124d
52075,362,ff9dfd4e01449df4c80ad7532058f919ef80b1dbe8b266ebcb4e1bfc3553464c
52084,3558,dbf1fad7d5d754bd8e1f1fd9c0aea09bbc2b3bd53ab78667e0677c9ff2290363
52086,7403,22eca0a5fa231137b0ee9c8b49658d13708122a47205654f89ccaad880cc3cf2
52106,2563,5996143ebded59949ea55f12deca0ed632cae4d1bd9011771415b220f883e875
52124,1766,c47bdc1f9ac7d6f9b934d01e296f3ada69cb49c500b3211f12201223fdac1650
52128,7960,a62b352c4f9192fd1d0b321ffdf41d50c99f03e77e017f1b1f32433cfe4fb2d4
52133,5666,a49f151751772f5c65b82b165d3e649a4310c1ca149c833e5affcafb73136cc5
52157,4082,ef7a3b3e1c468699e1e2f069a5993dd87bdcc7bd56ab30ee73f1eea7883fcd3b
52165,5258,d198af7b282b7342ec4078b4b24c8c6a6cb6a607077380caec609737d0b224c2
52166,2702,63a2be43336e08ee7d3b55928933c7755ddfe597c207e6a49a29619391c2a220
52182,3709,9204cccf9ac6d9c0564d464d478523c7c13dde712e36418a62f3a9dd4b09d794
52185,7811,5fc7682eff1d53781771a6c0f4677a2656716fd78043acf58c668e277a2f70e0
52194,371,b1b74deb78420ad3800d6f37d5023d8554e198fc470d1b1b222907ab0d864024
52195,195,fee2df5f82835850cc93315a06dfb9af6ec5ce9368245bc9c46776a041df286c
52223,6451,f56959fb985bbdc07d6b27d9275b2446d4ec8323e4dc6b23fee5da3bf0f55fed
52233,2112,f71d88d8a7bc5ddb33c0ee87612176f82c745462ad84b4d0dfccac5a212d2b9a
52242,4398,2eeb4e1b5fe0a226153cb920ae03c9f5f9e242a1325a09c32e28a5a8937415df
52244,5326,fb348f29a07442206dbf6e117d35bf67352d4c6e28f9d56ec09b06ec11f200c5
52248,7008,25760377c87c1051b520f0922d97386fa265d5415eb659d5dad04a1269d35e4b
52261,5711,548b9ce514f892a7cea62393e763d7f0aeb3539917f4d5be7422d5dfd41c95eb
52281,7112,aa4fb4b39be985e3b3b9d54c7b4974778bd98a57663ce16d90c3e78a4d337b3e
52282,5981,1fdf15fe6fe40d71ae2243cda2940e9a1688d688d2982619545cf82c0908d9bf
52294,3541,e0dc7187b5ad387b487f2dd290a5807ea89e8c426070efcab16dd647af8af606
52320,4316,3195fd0c2cf9256c18cf8231a150313bee95d4b7b3d24ea6d381005d28932a74
52326,4981,d477695423c676a8a74f0c5fcdb783d0ebcf028e02c4167273944db8a0f30a9c
52328,1795,d4f4fd222efe9927d370d8d197e3514e98794ac40e91a088ccdf02f37c9cfa0e
52334,3144,a72fcd05244cd4f9ea2558b862ce984e521d54f72b95e61d165e4aaac09db000
52335,1595,aaabe1145fa257916105f75d65c6ab13042b3d72b3d3aba60fb86b42bc164695
52336,4414,cedce6e05fab88450f8bdfd6e9ad9b5f798ea4328c4ecab3d1be0c783cdfc9f0
52344,5362,d07d9ac78c6fcfbfeb20e5b2e55774a57010f84c5afde3fae2125313bd61f02e
52349,4165,0439b53125e780c1b99ce09fbcc3059293d41233946c5104dabaf9d5455b25d4
52352,2995,d9d9a2f9417805e312b82115e15636e635c56e4af15defae3e3e7bf2fd967443
